C2_EMISSAO	C2_NUM	C2_PRODUTO	B1_DESC	C2_QUANT	B1_YQTML	B1_YCONC	C2_YDOSSIE	C2_YLOTE	B1_YREGANS	B1_CODBAR
17/10/2025	146122	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0446A/25       	25J0446A  	1108500010215	               
17/10/2025	146121	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0445A/25       	25J0445A  	1108500010215	               
17/10/2025	146120	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0444A/25       	25J0444A  	1108500010215	               
16/10/2025	146117	07040013       	METROFARMA 2ML (METOCLOPRAMIDA HCL) 10MG/2ML      	220150	2	0	971/2025       	MT25I054  	1108500210028	               
16/10/2025	146116	07040006       	ATROFARMA 1ML (SULFATO DE ATROPINA 0,25MG/ML)     	220230	1	0	970/2025       	AT25J032  	1108500170026	               
16/10/2025	146115	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	221000	2	0	969/2025       	DP25J294  	1108500180048	               
16/10/2025	146114	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	969/2025       	DP25J294/1	             	
16/10/2025	146113	07040006       	ATROFARMA 1ML (SULFATO DE ATROPINA 0,25MG/ML)     	220230	1	0	968/2025       	AT25J031  	1108500170026	               
16/10/2025	146112	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	220150	2	0	967/2025       	DP25J293  	1108500180048	               
16/10/2025	146111	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	967/2025       	DP25J293/1	             	
16/10/2025	146110	07040006       	ATROFARMA 1ML (SULFATO DE ATROPINA 0,25MG/ML)     	220805	1	0	966/2025       	AT25J030  	1108500170026	               
16/10/2025	146109	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0390I/25       	25J0390I  	1108500110066	               
16/10/2025	146108	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0389I/25       	25J0389I  	1108500110066	               
16/10/2025	146107	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0388I/25       	25J0388I  	1108500110066	               
16/10/2025	146106	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0387I/25       	25J0387I  	1108500110066	               
16/10/2025	146105	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0206H/25       	25J0206H  	1108500010215	               
16/10/2025	146104	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0205H/25       	25J0205H  	1108500010215	               
16/10/2025	146103	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0204H/25       	25J0204H  	1108500010215	               
16/10/2025	146101	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0912-R      	25J0912-R 	             	               
16/10/2025	146100	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0911-R      	25J0911-R 	             	               
16/10/2025	146099	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8837C/25       	25J8837C  	1108500010037	               
16/10/2025	146098	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8836C/25       	25J8836C  	1108500010037	               
16/10/2025	146097	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8835C/25       	25J8835C  	1108500010037	               
16/10/2025	146096	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8834C/25       	25J8834C  	1108500010037	               
16/10/2025	146095	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8833C/25       	25J8833C  	1108500010037	               
16/10/2025	146094	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8832C/25       	25J8832C  	1108500010037	               
16/10/2025	146093	07010032       	SOL. RINGER COM LACTATO 500ML - SF                	19607	500	0	12638E/25      	25J12638E 	1108500420049	               
16/10/2025	146093	07010032       	SOLUCAO DE GLICERINA - FCO 500ML                  	19607	0	0	12638E/25      	25J12638E 	             	               
16/10/2025	146092	07010032       	SOL. RINGER COM LACTATO 500ML - SF                	19607	500	0	12637E/25      	25J12637E 	1108500420049	               
16/10/2025	146092	07010032       	SOLUCAO DE GLICERINA - FCO 500ML                  	19607	0	0	12637E/25      	25J12637E 	             	               
16/10/2025	146091	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10862D/25      	25J10862D 	1108500110066	               
16/10/2025	146090	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10861D/25      	25J10861D 	1108500110066	               
16/10/2025	146089	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5364B/25       	25J5364B  	1108500010193	               
16/10/2025	146088	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5363B/25       	25J5363B  	1108500010193	               
16/10/2025	146087	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5362B/25       	25J5362B  	1108500010193	               
16/10/2025	146086	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5361B/25       	25J5361B  	1108500010193	               
16/10/2025	146085	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5360B/25       	25J5360B  	1108500010193	               
16/10/2025	146084	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5359B/25       	25J5359B  	1108500010193	               
16/10/2025	146083	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5358B/25       	25J5358B  	1108500010193	               
16/10/2025	146082	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J399       	FD25J399  	             	               
16/10/2025	146081	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J398       	FD25J398  	             	               
16/10/2025	146080	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5357B/25       	25J5357B  	1108500010193	               
16/10/2025	146079	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J397       	FD25J397  	             	               
16/10/2025	146078	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5356B/25       	25J5356B  	1108500010193	               
16/10/2025	146077	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5355B/25       	25J5355B  	1108500010193	               
16/10/2025	146076	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5354B/25       	25J5354B  	1108500010193	               
16/10/2025	146075	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5353B/25       	25J5353B  	1108500010193	               
16/10/2025	146074	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5352B/25       	25J5352B  	1108500010193	               
16/10/2025	146073	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5351B/25       	25J5351B  	1108500010193	               
16/10/2025	146072	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J396       	FD25J396  	             	               
16/10/2025	146071	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0443A/25       	25J0443A  	1108500010215	               
16/10/2025	146070	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0442A/25       	25J0442A  	1108500010215	               
16/10/2025	146069	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0441A/25       	25J0441A  	1108500010215	               
16/10/2025	146068	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0440A/25       	25J0440A  	1108500010215	               
15/10/2025	146065	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8831C/25       	25J8831C  	1108500010037	               
15/10/2025	146064	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8830C/25       	25J8830C  	1108500010037	               
15/10/2025	146063	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8829C/25       	25J8829C  	1108500010037	               
15/10/2025	146062	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8828C/25       	25J8828C  	1108500010037	               
15/10/2025	146061	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8827C/25       	25J8827C  	1108500010037	               
15/10/2025	146060	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	220599	2	0	965/2025       	DP25J292  	1108500180048	               
15/10/2025	146059	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5352B/25       	25J5352B  	1108500010193	               
15/10/2025	146058	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	965/2025       	DP25J292/1	             	
15/10/2025	146057	07040006       	ATROFARMA 1ML (SULFATO DE ATROPINA 0,25MG/ML)     	220230	1	0	964/2025       	AT25J029  	1108500170026	               
15/10/2025	146056	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	220771	2	0	963/2025       	DP25J291  	1108500180048	               
15/10/2025	146055	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	963/2025       	DP25J291/1	             	
15/10/2025	146054	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5357B/25       	25J5357B  	1108500010193	               
15/10/2025	146053	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5356B/25       	25J5356B  	1108500010193	               
15/10/2025	146052	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5355B/25       	25J5355B  	1108500010193	               
15/10/2025	146051	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5354B/25       	25J5354B  	1108500010193	               
15/10/2025	146050	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5353B/25       	25J5353B  	1108500010193	               
15/10/2025	146049	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5351B/25       	25J5351B  	1108500010193	               
15/10/2025	146048	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5350B/25       	25J5350B  	1108500010193	               
15/10/2025	146047	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5349B/25       	25J5349B  	1108500010193	               
15/10/2025	146045	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0910-R      	25J0910-R 	             	               
15/10/2025	146044	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0909-R      	25J0909-R 	             	               
15/10/2025	146043	12030001       	BOMBONA  RETANGULAR 5000ML                        	2310	5000	0	25J0908-R      	25J0908-R 	             	               
15/10/2025	146042	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0907-R      	25J0907-R 	             	               
15/10/2025	146041	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0439A/25       	25J0439A  	1108500010215	               
15/10/2025	146040	07010061       	SOL. LINEZOLIDA 2MG/ML 300ML – SF - CX C/10 FR    	14379	300	0	16471F/25      	25J16471F 	1108500470038	               
15/10/2025	146039	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10860D/25      	25J10860D 	1108500110066	               
15/10/2025	146038	07010026       	AGUA PARA INJECAO 10ML - SF                       	95238	10	0	10859D/25      	25J10859D 	1108500110066	               
15/10/2025	146037	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J395       	FD25J395  	             	               
15/10/2025	146036	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J394       	FD25J394  	             	               
15/10/2025	146035	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J393       	FD25J393  	             	               
15/10/2025	146034	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J392       	FD25J392  	             	               
14/10/2025	146031	07040006       	ATROFARMA 1ML (SULFATO DE ATROPINA 0,25MG/ML)     	222700	1	0	962/2025       	AT25J028  	1108500170026	               
14/10/2025	146030	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	220150	2	0	961/2025       	DP25J290  	1108500180048	               
14/10/2025	146029	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	961/2025       	DP25J290/1	             	
14/10/2025	146028	07040006       	ATROFARMA 1ML (SULFATO DE ATROPINA 0,25MG/ML)     	222700	1	0	960/2025       	AT25J027  	1108500170026	               
14/10/2025	146026	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0906-R      	25J0906-R 	             	               
14/10/2025	146025	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0905-R      	25J0905-R 	             	               
14/10/2025	146023	07040002       	FOSFATO DISSODICO DE DEXAMETASONA 4MG/ML AMP 2,5ML	150195	2,5	0	959/2025       	DX25J126  	1108500320060	               
14/10/2025	146022	07040002       	FOSFATO DISSODICO DE DEXAMETASONA 4MG/ML AMP 2,5ML	150195	2,5	0	958/2025       	DX25J125  	1108500320060	               
14/10/2025	146021	07040002       	FOSFATO DISSODICO DE DEXAMETASONA 4MG/ML AMP 2,5ML	150784	2,5	0	957/2025       	DX25J124  	1108500320060	               
14/10/2025	146020	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16474F/25      	25J16474F 	1108500010207	               
14/10/2025	146019	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16473F/25      	25J16473F 	1108500010207	               
14/10/2025	146018	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16472F/25      	25J16472F 	1108500010207	               
14/10/2025	146017	07010032       	SOL. RINGER COM LACTATO 500ML - SF                	19607	500	0	12636E/25      	25J12636E 	1108500420049	               
14/10/2025	146017	07010032       	SOLUCAO DE GLICERINA - FCO 500ML                  	19607	0	0	12636E/25      	25J12636E 	             	               
14/10/2025	146016	07010032       	SOL. RINGER COM LACTATO 500ML - SF                	19607	500	0	12635E/25      	25J12635E 	1108500420049	               
14/10/2025	146016	07010032       	SOLUCAO DE GLICERINA - FCO 500ML                  	19607	0	0	12635E/25      	25J12635E 	             	               
14/10/2025	146015	07010036       	SOL. GLICOSE 50% 10ML - SF                        	95238	10	0	10858D/25      	25J10858D 	1108500090091	               
14/10/2025	146014	07010036       	SOL. GLICOSE 50% 10ML - SF                        	95238	10	0	10857D/25      	25J10857D 	1108500090091	               
14/10/2025	146013	07010036       	SOL. GLICOSE 50% 10ML - SF                        	95238	10	0	10856D/25      	25J10856D 	1108500090091	               
14/10/2025	146011	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8826C/25       	25J8826C  	1108500010037	               
14/10/2025	146010	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8825C/25       	25J8825C  	1108500010037	               
14/10/2025	146009	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8824C/25       	25J8824C  	1108500010037	               
14/10/2025	146008	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8823C/25       	25J8823C  	1108500010037	               
14/10/2025	146007	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8822C/25       	25J8822C  	1108500010037	               
14/10/2025	146006	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J391       	FD25J391  	             	               
14/10/2025	146005	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J390       	FD25J390  	             	               
14/10/2025	146004	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J389       	FD25J389  	             	               
14/10/2025	146003	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J388       	FD25J388  	             	               
14/10/2025	146002	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J387       	FD25J387  	             	               
14/10/2025	146001	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J386       	FD25J386  	             	               
14/10/2025	146000	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J385       	FD25J385  	             	               
14/10/2025	145999	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5348B/25       	25J5348B  	1108500010193	               
14/10/2025	145998	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5347B/25       	25J5347B  	1108500010193	               
14/10/2025	145997	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5346B/25       	25J5346B  	1108500010193	               
14/10/2025	145996	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5345B/25       	25J5345B  	1108500010193	               
14/10/2025	145995	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5344B/25       	25J5344B  	1108500010193	               
14/10/2025	145994	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5343B/25       	25J5343B  	1108500010193	               
14/10/2025	145993	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0438A/25       	25J0438A  	1108500010215	               
13/10/2025	145990	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0904-R      	25J0904-R 	             	               
13/10/2025	145989	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0903-R      	25J0903-R 	             	               
13/10/2025	145988	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0902-R      	25J0902-R 	             	               
13/10/2025	145987	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	220150	2	0	956/2025       	DP25J289  	1108500180048	               
13/10/2025	145986	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8821C/25       	25J8821C  	1108500010037	               
13/10/2025	145985	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	8820C/25       	25J8820C  	1108500010037	               
13/10/2025	145984	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5345B/25       	25J5345B  	1108500010193	               
13/10/2025	145983	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5344B/25       	25J5344B  	1108500010193	               
13/10/2025	145981	07010001       	SOL. CLORETO DE SODIO 0,9% 500ML - SF             	7450	500	0	5343B/25       	25J5343B  	1108500010193	               
13/10/2025	145980	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0437A/25       	25J0437A  	1108500010215	               
13/10/2025	145979	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	37254	100	0	0436A/25       	25J0436A  	1108500010215	               
13/10/2025	145978	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	956/2025       	DP25J289/1	             	
13/10/2025	145977	07040016       	BUTILBROMETO ESCOP+DIPIRONA MONOIDR(20MG+2,5G) 5ML	62356	5	0	955/2025       	HC25J147  	1108500260033	               
13/10/2025	145975	08040016       	BUTILBROMETO ESCOP+DIP - 5ML- PREPARADO           	360	0	0	955/2025       	HC25J147/1	             	
13/10/2025	145970	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0386I/25       	25J0386I  	1108500110066	               
13/10/2025	145969	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0385I/25       	25J0385I  	1108500110066	               
13/10/2025	145968	07010026       	AGUA PARA INJECAO 10ML - SF                       	190476	10	0	0384I/25       	25J0384I  	1108500110066	               
13/10/2025	145967	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0203H/25       	25J0203H  	1108500010215	               
13/10/2025	145966	07010012       	SOL. CLORETO DE SODIO 0,9% 100ML - SF             	196078	100	0	0202H/25       	25J0202H  	1108500010215	               
13/10/2025	145965	07010027       	SOL. CLORETO DE SODIO 0,9% DE 10ML - SF           	95238	10	0	20326G/25      	25J20326G 	1108500010037	               
13/10/2025	145964	07010002       	SOL. GLICOSE 5% 500ML - SF                        	19607	500	0	12634E/25      	25J12634E 	1108500220090	               
13/10/2025	145963	07010002       	SOL. GLICOSE 5% 500ML - SF                        	19607	500	0	12633E/25      	25J12633E 	1108500220090	               
13/10/2025	145962	07010002       	SOL. GLICOSE 5% 500ML - SF                        	19607	500	0	12632E/25      	25J12632E 	1108500220090	               
13/10/2025	145961	07010002       	SOL. GLICOSE 5% 500ML - SF                        	19607	500	0	12631E/25      	25J12631E 	1108500220090	               
13/10/2025	145960	07010036       	SOL. GLICOSE 50% 10ML - SF                        	95238	10	0	10855D/25      	25J10855D 	1108500090091	               
13/10/2025	145959	07010036       	SOL. GLICOSE 50% 10ML - SF                        	95238	10	0	10854D/25      	25J10854D 	1108500090091	               
13/10/2025	145956	07060015       	CLORIDRATO AMBROX 30MG/5ML 100ML ADULTO - HOSP    	19851	100	0	CA.331/25      	CA25J331  	1108500390026	               
13/10/2025	145955	07060015       	CLORIDRATO AMBROX 30MG/5ML 100ML ADULTO - HOSP    	19851	100	0	CA.330/25      	CA25J330  	1108500390026	               
13/10/2025	145954	07060015       	CLORIDRATO AMBROX 30MG/5ML 100ML ADULTO - HOSP    	19851	100	0	CA.329/25      	CA25J329  	1108500390026	               
11/10/2025	145952	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0901-R      	25J0901-R 	             	               
11/10/2025	145951	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0900-R      	25J0900-R 	             	               
11/10/2025	145949	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0899-R      	25J0899-R 	             	               
11/10/2025	145948	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0898-R      	25J0898-R 	             	               
11/10/2025	145946	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J384       	FD25J384  	             	               
11/10/2025	145945	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J383       	FD25J383  	             	               
11/10/2025	145944	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J382       	FD25J382  	             	               
11/10/2025	145943	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J381       	FD25J381  	             	               
11/10/2025	145942	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J380       	FD25J380  	             	               
11/10/2025	145941	07030006       	CPHD - FRACAO ACIDA CALCIO 3,0 MEQ/L 1:44 5.000ML 	2400	5000	0	FD25J379       	FD25J379  	             	               
11/10/2025	145940	07010036       	SOL. GLICOSE 50% 10ML - SF                        	95238	10	0	10850D/25      	25J10850D 	1108500090091	               
10/10/2025	145939	07040002       	FOSFATO DISSODICO DE DEXAMETASONA 4MG/ML AMP 2,5ML	150195	2,5	0	955/2025       	DX25J123  	1108500320060	               
10/10/2025	145938	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	220150	2	0	954/2025       	DP25J288  	1108500180048	               
10/10/2025	145937	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	954/2025       	DP25J288/1	             	
10/10/2025	145936	07040016       	BUTILBROMETO ESCOP+DIPIRONA MONOIDR(20MG+2,5G) 5ML	62832	5	0	953/2025       	HC25J146  	1108500260033	               
10/10/2025	145935	08040016       	BUTILBROMETO ESCOP+DIP - 5ML- PREPARADO           	360	0	0	953/2025       	HC25J146/1	             	
10/10/2025	145934	07040016       	BUTILBROMETO ESCOP+DIPIRONA MONOIDR(20MG+2,5G) 5ML	62356	5	0	952/2025       	HC25J145  	1108500260033	               
10/10/2025	145933	08040016       	BUTILBROMETO ESCOP+DIP - 5ML- PREPARADO           	360	0	0	952/2025       	HC25J145/1	             	
10/10/2025	145932	07040015       	DIPIFARMA INJETAVEL(DIPIRONA MONOIDR 500MG/ML) 2ML	219300	2	0	951/2025       	DP25I287  	1108500180048	               
10/10/2025	145931	08040015       	DIPIFARMA - 2ML - PREPARADO                       	500	0	0	951/2025       	DP25I287/1	             	
10/10/2025	145929	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0897-R      	25J0897-R 	             	               
10/10/2025	145928	12030001       	BOMBONA  RETANGULAR 5000ML                        	4578	5000	0	25J0896-R      	25J0896-R 	             	               
10/10/2025	145927	07010029       	SOL. CLORETO DE POTASSIO 19,1% 10ML - SF          	95238	10	0	20325G/25      	25J20325G 	1108500150092	               
10/10/2025	145926	07010029       	SOL. CLORETO DE POTASSIO 19,1% 10ML - SF          	95238	10	0	20324G/25      	25J20324G 	1108500150092	               
10/10/2025	145925	07010029       	SOL. CLORETO DE POTASSIO 19,1% 10ML - SF          	95238	10	0	20323G/25      	25J20323G 	1108500150092	               
10/10/2025	145924	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16471F/25      	25J16471F 	1108500010207	               
10/10/2025	145923	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16470F/25      	25J16470F 	1108500010207	               
10/10/2025	145922	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16469F/25      	25J16469F 	1108500010207	               
10/10/2025	145921	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16468F/25      	25J16468F 	1108500010207	               
10/10/2025	145920	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16467F/25      	25J16467F 	1108500010207	               
10/10/2025	145919	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16466F/25      	25J16466F 	1108500010207	               
10/10/2025	145918	07010013       	SOL. CLORETO DE SODIO 0,9% 250ML - SF             	17254	250	0	16465F/25      	25J16465F 	1108500010207	               
10/10/2025	145917	07010002       	SOL. GLICOSE 5% 500ML - SF                        	19607	500	0	12630E/25      	25J12630E 	1108500220090	               
10/10/2025	145916	07010002       	SOL. GLICOSE 5% 500ML - SF                        	19607	500	0	12629E/25      	25J12629E 	1108500220090	               
10/10/2025	145915	07010009       	AGUA PARA INJECAO 500ML - SF                      	7450	500	0	12628E/25      	25J12628E 	1108500110104	               
10/10/2025	145914	07010009       	AGUA PARA INJECAO 500ML - SF                      	7450	500	0	12627E/25      	25J12627E 	1108500110104	               
10/10/2025	145913	07010009       	AGUA PARA INJECAO 500ML - SF                      	7450	500	0	12626E/25      	25J12626E 	1108500110104	               
